>
# @D(90,,)|(180.0,,)|UCF_9|UCERF3||(11.0,,)|"Ortigalita (South)"|(1.23,0.35,2.75)|Dextral|(0.0,,)|||||||||||||
# @D(87.5,85.0,90.0)|(-178,-179.0,-178.0)|ME_TRCS003|EMME||(15.0,,)||(22.4,19.0,25.7031)|Dextral|(0.0,,)||1|||||||||||
36.383168 40.5492
36.501654 40.539536
36.619704 40.551919
36.733923 40.526127
36.852773 40.519924
36.970443 40.505879
37.063686 40.449582
37.177293 40.422691
37.290858 40.39581
37.404382 40.368939
37.517864 40.342077
37.631305 40.315226
37.744705 40.288384
37.858031 40.261471
37.969491 40.230445
38.080907 40.199432
38.192278 40.168431
38.300621 40.131792
38.406965 40.091972
38.513259 40.05217
38.627004 40.027333
38.740498 40.001947
38.853953 39.97657
38.967121 39.95056
39.07863 39.920735
39.190097 39.890921
39.305347 39.861744
39.401788 39.824181
39.498067 39.779541
39.603051 39.738466
39.70868 39.698482
>
# @D(85.0,85.0,85.0)|(-178,-178.0,-178.0)|ME_TRCS004|EMME||(15.0,,)||(2.0,1.0013,3.0004)|Dextral|(0.0,,)||1|||||||||||
34.093737 39.927279
34.195029 39.971676
34.296371 40.016095
34.397763 40.060535
34.499205 40.104997
34.600697 40.149481
34.702239 40.193987
34.80903 40.230732
34.917194 40.265157
35.025405 40.299597
35.133663 40.334052
35.241969 40.368521
35.350322 40.403006
35.458722 40.437506
35.567169 40.472021
35.675664 40.506551
35.808357 40.5505
35.952481 40.574541
36.160471 40.57198
36.349519 40.551773
>
# @D(71.0,71.0,71.0)|(180,180.0,180.0)|ME_TRCS005|EMME||(18.0,,)||None|Dextral|(0.0,,)||1|||||||||||
36.658349 40.712533
36.714021 40.689035
36.769692 40.665537
36.825334 40.642052
36.880976 40.618566
36.94022 40.600941
36.999465 40.583316
37.062442 40.576527
37.125419 40.569737
37.187727 40.560082
37.250035 40.550427
37.303153 40.529069
37.356271 40.50771
>
# @D(73.0,73.0,73.0)|(180,180.0,180.0)|ME_TRCS006|EMME||(18.0,,)||(25.0,24.2,25.8008)|Dextral|(0.0,,)||1|||||||||||
33.197441 40.91307
33.305157 40.921891
33.390931 40.961141
33.524344 40.992093
33.639476 41.010604
33.75464 41.02912
33.870245 41.046116
33.986965 41.058141
34.103706 41.070169
34.220468 41.082199
34.337251 41.094232
34.448466 41.123731
34.5663 41.120169
34.682705 41.106
34.799328 41.119099
34.916743 41.110915
35.034143 41.102731
35.151799 41.097154
35.269657 41.095301
35.387511 41.093448
35.499727 41.066298
35.605887 41.027802
35.71664 40.997666
35.824856 40.962766
35.927033 40.918779
36.042527 40.902231
36.152647 40.871229
36.258325 40.832465
36.367177 40.799211
36.4782 40.770479
36.58918 40.741757
36.650778 40.725816
>
# @D(70.0,70.0,70.0)|(-177,-177.0,-177.0)|ME_TRCS007|EMME||(16.0,,)||None|Dextral|(0.0,,)||1|||||||||||
31.541616 40.684775
31.589189 40.685763
31.684143 40.697325
31.791679 40.731199
31.906345 40.746794
32.01929 40.768522
32.131657 40.792008
32.24592 40.80961
32.361163 40.823206
32.475774 40.839675
32.589225 40.860331
32.704469 40.874345
32.817286 40.897083
32.932094 40.913271
33.047776 40.925548
33.161175 40.946835
33.386673 41.011299
33.483599 41.01925
>
# @D(78.0,78.0,78.0)|(180,180.0,180.0)|ME_TRCS008|EMME||(18.0,,)||(12.0,12.0,12.0)|Dextral|(0.0,,)||1|||||||||||
31.150511 40.594456
31.175449 40.594729
31.217643 40.603333
31.268702 40.615481
31.31976 40.627628
31.368303 40.644751
31.416846 40.661874
31.463199 40.678224
31.509552 40.694574
>
# @D(89.0,89.0,89.0)|(8,180.0,-163.0)|ME_TRCS009|EMME||(18.0,,)||(12.6,12.0,13.1899)|Dextral|(0.0,,)||1|||||||||||
30.417031 40.645341
30.476308 40.633956
30.535585 40.622571
30.594843 40.61119
30.654101 40.599809
30.71334 40.588431
30.772579 40.577053
30.833562 40.574299
30.894545 40.571544
30.955598 40.573192
31.016651 40.57484
31.075674 40.585074
31.134696 40.595308
>
# @D(64.0,64.0,64.0)|(-142,-171.0,-114.0)|ME_TRCS010|EMME||(18.0,,)||(19.3,12.1979,26.4108)|Dextral-Normal|(0.0,,)||1|||||||||||
30.943611 40.7546
31.002434 40.754272
31.061257 40.753943
31.118674 40.76366
31.176091 40.773377
31.234925 40.774197
31.293759 40.775016
31.351207 40.765398
31.408655 40.75578
31.447892 40.74414
31.487129 40.7325
>
# @D(84.0,83.0,85.0)|(26,180.0,-127.0)|ME_TRCS012|EMME||(18.0,,)||(10.7,1.4195,20.0489)|Dextral-Normal|(0.0,,)||1|||||||||||
29.3275 40.7259
29.44555 40.72737
29.563603 40.72884
29.681251 40.736457
29.791993 40.705459
29.909753 40.71155
30.026666 40.723943
30.144715 40.725274
30.262779 40.725372
30.379942 40.714397
30.497906 40.711151
30.611161 40.685999
30.728272 40.696986
30.836032 40.733514
30.923536 40.755293
>
# @D(56.5,35.0,78.0)|(12,180.0,-156.0)|ME_TRCS013|EMME||(15.0,,)||(21.4,15.0,27.9)|Dextral|(0.5,,)||1|||||||||||
28.0563 40.7968
28.116661 40.807777
28.177022 40.818754
28.237518 40.829367
28.298014 40.839979
28.35958 40.846214
28.421145 40.852448
28.482832 40.858031
28.544518 40.863614
28.606536 40.866479
28.668554 40.869343
28.730577 40.872208
28.7926 40.875073
28.853591 40.866096
28.914582 40.857118
28.967916 40.833045
29.02125 40.808972
29.074556 40.784913
29.127861 40.760853
29.2279 40.7157
>
# @D(62.0,58.0,66.0)|(-156,-171.0,-142.0)|ME_TRCS014|EMME||(18.0,,)||(0.8,0.7,1.0)|Dextral-Normal|(0.0,,)||1|||||||||||
28.7511 40.7298
28.806491 40.719904
28.861882 40.710007
28.898384 40.67693
28.934885 40.643852
28.991113 40.650216
29.04734 40.656579
29.103262 40.664388
29.159184 40.672196
29.215207 40.67964
29.271229 40.687084
29.326984 40.69565
29.382739 40.704215
29.42012 40.709958
29.4575 40.7157
>
# @D(85.0,80.0,90.0)|(-146,-166.0,-126.0)|ME_TRCS015|EMME||(18.0,,)||(0.8,0.7,1.0)|Dextral-Normal|(0.0,,)||1|||||||||||
28.2957 40.7189
28.345701 40.691778
28.395702 40.664655
28.445676 40.637548
28.495651 40.61044
28.545598 40.583347
28.595546 40.556254
28.654718 40.54396
28.713889 40.531665
28.769515 40.55133
28.82514 40.570995
28.880792 40.59067
28.936444 40.610345
28.986022 40.627873
29.0356 40.6454
>
# @D(70.0,70.0,70.0)|(-143,-147.0,-140.0)|ME_TRCS018|EMME||(18.0,,)||(4.0,1.0,7.0)|Dextral-Normal|(0.5,,)||1|||||||||||
25.800556 40.245041
25.829802 40.281409
25.859048 40.317778
25.89593 40.349879
25.932812 40.38198
25.981325 40.40333
26.029838 40.424681
26.076999 40.445437
26.124159 40.466192
>
# @D(70.0,70.0,70.0)|(-174,-174.0,-174.0)|ME_TRCS019|EMME||(18.0,,)||(4.0,1.0,7.0)|Dextral|(0.5,,)||1|||||||||||
25.24364 40.13174
25.297164 40.148294
25.350688 40.164848
25.404234 40.181409
25.45778 40.197969
25.511111 40.214976
25.564442 40.231983
25.619418 40.245658
25.674394 40.259333
25.728197 40.272717
25.782 40.2861
>
# @D(75.0,65.0,85.0)|(17,180.0,-145.0)|ME_TRCS022|EMME||(18.0,,)||(6.4,4.8589,8.0)|Dextral|(0.0,,)||1|||||||||||
29.050486 40.424473
29.169665 40.419589
29.288836 40.414705
29.40615 40.398109
29.523769 40.382936
29.642851 40.388236
29.760863 40.401554
29.878859 40.415078
29.996691 40.42953
30.114548 40.443985
30.226439 40.475729
30.342462 40.497385
30.45852 40.519048
30.574613 40.540718
30.61799 40.556235
30.680509 40.570695
>
# @D(85.0,85.0,85.0)|(17,180.0,-146.0)|ME_TRCS023|EMME||(18.0,,)||(5.3,5.3,5.388)|Dextral|(0.0,,)||1|||||||||||
27.957 40.4104
28.013158 40.418471
28.069315 40.426542
28.125486 40.434615
28.181656 40.442688
28.23784 40.450763
28.294023 40.458838
28.350306 40.466558
28.406589 40.474277
28.463631 40.471099
28.520673 40.467921
28.577581 40.46362
28.634488 40.459319
28.691439 40.455416
28.74839 40.451512
28.804653 40.443785
28.860915 40.436058
28.914221 40.420367
28.967527 40.404676
29.0782 40.3946
>
# @D(67.0,49.0,85.0)|(180,180.0,180.0)|ME_TRCS024|EMME||(18.0,,)||(3.0,3.0,3.0)|Dextral|(0.0,,)||1|||||||||||
27.466 40.2715
27.50564 40.270746
27.545279 40.269991
27.584919 40.269237
27.622189 40.279586
27.659459 40.289935
27.696729 40.300284
27.732543 40.313312
27.768357 40.326339
27.804171 40.339367
27.857136 40.358634
27.9101 40.3779
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS025|EMME||(18.0,,)||(3.0,3.0,3.0)|Dextral|(0.0,,)||1|||||||||||
27.2535 40.0667
27.289802 40.084905
27.326104 40.103109
27.362406 40.121314
27.399073 40.13912
27.435741 40.156925
27.472408 40.174731
27.513054 40.186504
27.5537 40.198277
27.594346 40.21005
27.634797 40.221767
27.675249 40.233483
27.7157 40.2452
>
# @D(85.0,85.0,85.0)|(7,180.0,-166.0)|ME_TRCS027|EMME||(18.0,,)||(3.6,3.0,4.124)|Dextral|(0.0,,)||1|||||||||||
26.139 39.7089
26.194701 39.722835
26.250402 39.736769
26.306123 39.750709
26.361844 39.764648
26.417586 39.778593
26.473328 39.792538
26.52909 39.806488
26.584852 39.820438
26.626539 39.852145
26.668225 39.883852
26.718764 39.906798
26.769303 39.929745
26.822187 39.949392
26.87507 39.969038
26.930317 39.984456
26.985564 39.999874
27.038368 40.019731
27.091172 40.039588
27.1755 40.072
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS028|EMME||(18.0,,)||(3.4,3.4,3.4)|Dextral|(0.0,,)||1|||||||||||
29.447457 40.160877
29.484755 40.173017
29.522053 40.185158
29.559351 40.197298
29.596184 40.210274
29.633016 40.22325
29.669849 40.236226
29.70493 40.251807
29.74001 40.267387
29.775091 40.282968
29.810215 40.298524
29.84534 40.314079
29.880464 40.329635
29.924709 40.351971
29.968954 40.374307
>
# @D(68.0,60.0,76.0)|(19,180.0,-142.0)|ME_TRCS031|EMME||(18.0,,)||(3.6,3.0,4.1306)|Dextral|(1.0,,)||1|||||||||||
27.04728 39.87995
27.105238 39.890693
27.163195 39.901436
27.222531 39.906045
27.281866 39.910654
27.332976 39.934259
27.384085 39.957864
27.435221 39.981481
27.486356 40.005097
27.530259 40.03613
27.574162 40.067163
27.631869 40.079137
27.689575 40.091111
27.738078 40.101176
27.763786 40.113361
27.780415 40.117302
>
# @D(80.0,80.0,80.0)|(180,180.0,180.0)|ME_TRCS032|EMME||(18.0,,)||(2.0,2.0,2.0)|Dextral|(1.0,,)||1|||||||||||
27.4576 39.8971
27.411085 39.873682
27.36457 39.850263
27.318077 39.826856
27.271584 39.803448
27.225113 39.780052
27.178642 39.756656
27.132194 39.733271
27.085745 39.709886
27.039319 39.686512
26.931661 39.622815
26.92086 39.616424
26.848457 39.573586
>
# @D(60.0,60.0,60.0)|(-134,-164.0,-105.0)|ME_TRCS033|EMME||(18.0,,)||(3.9,3.6638,4.1633)|Dextral-Normal|(1.0,,)||1|||||||||||
25.4386 39.2214
25.544532 39.261536
25.649615 39.303083
25.761956 39.331158
25.873721 39.360678
25.979516 39.401357
26.084466 39.443416
26.201428 39.457006
26.312081 39.489347
26.426623 39.512373
26.538683 39.541885
26.650786 39.571408
26.761756 39.60347
26.872464 39.63618
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS038|EMME||(18.0,,)||(5.3,5.3,5.3)|Dextral|(0.0,,)||1|||||||||||
29.215426 40.403475
29.164676 40.394548
29.113925 40.385621
29.063187 40.376697
29.01245 40.367772
28.961725 40.35885
28.911 40.349927
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS039|EMME||(18.0,,)||(3.4,3.4,3.4)|Dextral|(0.0,,)||1|||||||||||
29.586795 40.314221
29.536795 40.290469
29.486794 40.266716
29.436818 40.242974
29.386841 40.219232
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS040|EMME||(18.0,,)||(3.4,3.4,3.4)|Dextral|(0.0,,)||1|||||||||||
28.803114 40.190994
28.765251 40.172123
28.727388 40.153252
28.689525 40.134381
28.651684 40.115521
28.613843 40.096662
28.576002 40.077802
28.538182 40.058952
28.500363 40.040103
28.462543 40.021253
>
# @D(80.0,80.0,80.0)|(-161,-161.0,-161.0)|ME_TRCS044|EMME||(18.0,,)||None|Dextral|(0.0,,)||1|||||||||||
29.573587 40.122883
29.517912 40.132037
29.462237 40.141191
29.406548 40.150347
29.350858 40.159504
29.295151 40.168663
29.239443 40.177823
>
# @D(80.0,80.0,80.0)|(180,180.0,180.0)|ME_TRCS060|EMME||(18.0,,)||(1.0,0.5,1.5)|Dextral|(0.0,,)||1|||||||||||
36.7555 36.2157
36.717855 36.221666
36.68021 36.227632
36.642565 36.233598
36.60491 36.239565
36.567255 36.245533
36.5296 36.2515
>
# @D(80.0,80.0,80.0)|(168,157.0,180.0)|ME_TRCS068|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral|(0.0,,)||1|||||||||||
42.215052 39.782894
42.273218 39.766662
42.331384 39.750429
42.38998 39.735202
42.448576 39.719974
42.508892 39.709516
42.569207 39.699058
42.626236 39.680728
42.683264 39.662397
42.734037 39.635315
42.791856 39.61366
42.846578 39.583628
42.898658 39.554953
42.979608 39.484319
43.013885 39.447499
>
# @D(80.0,80.0,80.0)|(157,157.0,157.0)|ME_TRCS070|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral-Reverse|(0.0,,)||1|||||||||||
43.051907 39.392888
43.060511 39.351844
43.108033 39.31352
43.184719 39.264733
43.262239 39.229286
>
# @D(78.0,78.0,78.0)|(180,180.0,180.0)|ME_TRCS074|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral|(0.0,,)||1|||||||||||
41.505929 39.865817
41.658725 39.879436
41.755104 39.84376
41.866826 39.820191
42.010192 39.773647
42.05206 39.712038
42.155943 39.668413
42.27403 39.662905
42.385469 39.6324
42.488991 39.592961
42.534089 39.550585
>
# @D(90.0,90.0,90.0)|(180,180.0,180.0)|ME_TRCS088|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral|(1.0,,)||1|||||||||||
41.862477 39.160525
41.917053 39.164294
41.971629 39.168062
42.026211 39.171831
42.080792 39.1756
42.133846 39.164989
42.1869 39.154378
42.241586 39.151872
42.296271 39.149367
42.35104 39.150224
42.405809 39.151081
42.459631 39.151924
42.513453 39.152767
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS090|EMME||(20.0,,)||(1.0,0.7,1.3)|Dextral|(1.0,,)||1|||||||||||
44.090583 39.405821
43.9772 39.477785
43.921597 39.519558
43.834125 39.584655
43.721402 39.619911
43.633499 39.684762
43.533749 39.738596
43.421349 39.722113
43.325297 39.825494
43.251959 39.925552
43.149731 40.051479
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS091|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(2.0,,)||1|||||||||||
43.399131 39.982765
43.494049 39.839764
43.54406 39.781745
43.607074 39.746979
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS092|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(2.0,,)||1|||||||||||
43.777118 39.706469
43.730494 39.713533
43.683869 39.720596
43.637234 39.727662
43.590598 39.734727
>
# @D(50.0,50.0,50.0)|(158,158.0,158.0)|ME_TRCS093|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(1.0,,)||1|||||||||||
44.641608 39.158904
44.254794 39.420648
44.212172 39.450333
44.175294 39.484322
44.138415 39.51831
44.09456 39.546975
44.050705 39.575639
44.000998 39.597961
43.951291 39.620282
43.905183 39.64683
43.859075 39.673378
43.819755 39.696327
43.780435 39.719276
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS094|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(1.0,,)||1|||||||||||
44.0482 39.8254
44.019132 39.862738
43.990063 39.900075
43.95546 39.934541
43.920857 39.969007
43.889933 40.005489
43.859009 40.041971
43.828568 40.077884
43.798126 40.113797
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS095|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(2.0,,)||1|||||||||||
43.9461 39.8452
43.980599 39.818797
44.015097 39.792393
44.049584 39.765999
44.08407 39.739605
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS096|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(1.0,,)||1|||||||||||
44.559329 39.295667
44.456499 39.383625
44.415798 39.41385
44.37511 39.444115
44.334421 39.474379
44.30197 39.510107
44.269518 39.545834
44.237144 39.58162
44.204769 39.617406
44.172385 39.653203
44.14 39.689
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS097|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral|(2.0,,)||1|||||||||||
43.324218 39.214764
43.353396 39.182489
43.382566 39.150224
43.411735 39.117959
43.440895 39.085704
43.470055 39.053448
43.499207 39.021202
43.550944 38.986132
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS098|EMME||(20.0,,)||(1.8,0.5,3.0)|Dextral|(2.0,,)||1|||||||||||
43.90756 38.690629
43.787449 38.820694
43.763323 38.846305
43.739198 38.871915
43.716359 38.898245
43.69352 38.924576
43.670681 38.950906
43.642545 38.973944
43.603117 38.982865
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS099|EMME||(20.0,,)||(0.8,0.7,1.0)|Dextral|(2.0,,)||1|||||||||||
44.284536 38.73073
44.257986 38.765828
44.231435 38.800926
44.193403 38.828901
44.15537 38.856876
44.123292 38.889079
44.091214 38.921282
44.048306 38.944667
44.005399 38.968053
43.960707 38.992412
>
# @D(87.5,85.0,90.0)|(180,180.0,180.0)|ME_TRCS103|EMME||(20.0,,)||(2.0,1.0,3.0)|Dextral|(0.0,,)||1|||||||||||
44.033494 37.633959
44.090275 37.589253
44.167026 37.527588
44.262151 37.485046
44.357548 37.442961
44.44919 37.39598
44.531666 37.339341
44.611568 37.28047
44.692161 37.222254
44.75994 37.154514
44.840436 37.09633
44.924766 37.041766
45.038494 36.912597
45.082007 36.811299
45.090558 36.693894
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS104|EMME||(10.0,,)||(0.6,0.25,1.0)|Dextral|(3.0,,)||1|||||||||||
44.682895 37.444019
44.575603 37.459065
44.518961 37.47084
44.474109 37.47662
44.410309 37.498937
44.367145 37.524843
44.323163 37.549899
>
# @D(85.0,85.0,85.0)|(180,180.0,180.0)|ME_TRCS105|EMME||(20.0,,)||(0.6,0.25,1.0)|Dextral|(3.0,,)||1|||||||||||
44.002809 37.693977
43.950089 37.702742
43.895608 37.691995
43.841996 37.706339
43.791906 37.729039
43.73916 37.737808
43.686413 37.746576
>
# @D(70.0,70.0,70.0)|(-8,-16.0,0.0)|ME_TRCS106|EMME||(20.0,,)||(2.1,1.0,3.1832)|Dextral|(0.0,,)||1|||||||||||
43.871616 37.797949
43.895316 37.838056
43.919021 37.878171
43.942726 37.918286
43.966435 37.958409
43.990144 37.998532
44.013346 38.038847
44.036548 38.079161
44.074472 38.111855
44.112395 38.144548
44.152277 38.175794
44.192158 38.207041
44.230061 38.239797
44.267964 38.272553
44.306377 38.304968
44.344789 38.337382
44.384269 38.369022
44.423748 38.400662
44.49186 38.465155
>
# @D(68.0,68.0,68.0)|(156,156.0,156.0)|ME_TRCS108|EMME||(20.0,,)||(1.8,1.0,2.5724)|Dextral-Reverse|(2.0,,)||1|||||||||||
43.073594 38.540464
43.031182 38.554552
42.988771 38.568641
42.946359 38.582729
42.903926 38.596825
42.861493 38.61092
42.81906 38.625016
>
# @D(68.0,68.0,68.0)|(156,156.0,156.0)|ME_TRCS109|EMME||(20.0,,)||(1.2,0.5,2.0)|Dextral-Reverse|(2.0,,)||1|||||||||||
42.819535 38.731125
42.766583 38.723719
42.713631 38.716312
42.660688 38.708907
42.607745 38.701501
>
# @D(72.0,72.0,72.0)|(165,165.0,165.0)|ME_TRCS126|EMME||(20.0,,)||(2.6,0.25,5.0)|Dextral|(5.0,,)||1|||||||||||
41.454821 39.112823
41.416367 39.139527
41.377913 39.166231
41.339443 39.192946
41.300973 39.219661
41.262485 39.246389
41.223996 39.273117
>
# @D(80.0,80.0,80.0)|(180,180.0,180.0)|ME_TRCS128|EMME||(20.0,,)||(1.5,1.0,2.0)|Dextral|(1.0,,)||1|||||||||||
37.780457 37.611791
37.837307 37.596488
37.894156 37.581185
37.950984 37.565888
38.007812 37.55059
38.06462 37.535298
38.121427 37.520006
38.178214 37.50472
38.235 37.489434
38.290101 37.470707
38.345201 37.45198
38.393604 37.423953
38.442007 37.395925
38.490172 37.36768
38.538336 37.339435
38.590606 37.322487
38.642876 37.305538
>
# @D(55.0,45.0,65.0)|(127,124.0,131.0)|ME_TRCS131|EMME||(20.0,,)||(4.8,4.4008,5.1391)|Dextral-Reverse|(1.0,,)||1|||||||||||
40.7439 38.5198
40.79581 38.512379
40.84772 38.504957
40.90002 38.499521
40.95232 38.494085
41.002187 38.480626
41.052053 38.467166
41.100365 38.450632
41.148677 38.434098
41.196237 38.416315
41.243798 38.398531
41.288349 38.381466
41.3329 38.3644
>
# @D(87.5,85.0,90.0)|(180,180.0,180.0)|ME_TRCS134|EMME||(20.0,,)||(2.0,1.0,3.0)|Dextral|(1.0,,)||1|||||||||||
41.853973 38.493382
41.775646 38.501811
41.745943 38.510371
41.687767 38.523844
41.636403 38.54657
41.579835 38.561165
41.519956 38.572325
41.465281 38.591616
41.408902 38.608594
41.385446 38.638396
41.344677 38.660629
41.287069 38.681254
41.230315 38.712605
41.132694 38.745857
40.965552 38.840961
>
# @D(40.0,40.0,40.0)|(117,117.0,117.0)|ME_TRCS135|EMME||(20.0,,)||(1.6,0.0001,3.1131)|Dextral-Reverse|(2.0,,)||1|||||||||||
