>
# @D(60,,)||AUS_457581|AUS_FSD|E||"Redbanks Fault"|(0.018,0.0,0.037)|Strike-Slip||Fault_slip_rates_A.doc||||||||||||
-148.13225410062 61.8514157496652
-148.136389326303 61.851255424829
-148.13887380863 61.8514057285198
-148.141235507419 61.8515699672054
-148.143815088554 61.852024853281
-148.147529010644 61.8524919323648
-148.151428226348 61.8531281685263
-148.154194817901 61.853813897077
-148.157820701761 61.8546237707386
-148.160463117626 61.8551347924953
-148.163351373061 61.8557030525019
-148.167098955876 61.8563987608292
-148.169956979701 61.8569667492405
-148.172230909157 61.8574230481511
-148.176119132447 61.8583689154913
>
# @D||GFE_80930|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-148.176119132447 61.8583689154913
-148.176381479072 61.8584335947316
-148.178381848257 61.8590232496093
-148.180567449001 61.85972261458
-148.182971948324 61.8607832830753
-148.189179661624 61.8619196582976
-148.191850113853 61.8621518146821
-148.196977068703 61.8627407033375
>
# @D||GFE_80931|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-147.969737853227 61.8376026920965
-147.97192671851 61.8377355147657
-147.975453890986 61.8384237812031
-147.978121257641 61.8388361976953
>
# @D||GFE_80932|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-148.0542748956 61.8493063295909
-148.056082165955 61.8492477783308
-148.063073330835 61.8497013648861
-148.0696678947 61.8503635006227
-148.074330985542 61.8509150728098
-148.080221170716 61.8515920149842
-148.08359794687 61.8522026609375
-148.08866198605 61.8529119382355
-148.093264056993 61.8534636687032
-148.097128244103 61.8536982361701
-148.100288507579 61.854050285671
-148.101057302909 61.8542496150029
>
# @D||GFE_80933|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-148.053671173527 61.8468961366598
-148.054775996935 61.8470492921007
-148.060908468457 61.8475543684395
-148.065995104901 61.8475820270885
-148.071911487326 61.8478418637058
-148.07632677358 61.848148435391
-148.08147816121 61.8485205208875
-148.085954729965 61.8488136423124
-148.087519163588 61.8489936452139
>
# @D||GFE_80934|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-147.749905018713 61.8120422504126
-147.751863583813 61.8121841013755
-147.756637417169 61.8123103239204
-147.760555216463 61.8123378656575
-147.763585132204 61.8125685129797
-147.768023150621 61.812781650502
-147.772522183541 61.8131825808532
-147.777021161603 61.8139336298609
-147.781489876579 61.8141914708826
-147.786417596525 61.8143290707504
-147.79235571916 61.8145289594606
-147.79743767913 61.8151455877039
-147.803069338898 61.8154179734607
-147.809711953539 61.8155852212779
-147.815099328666 61.8157375007791
-147.819017834827 61.8163696315356
-147.823029023317 61.8168305844376
-147.827467985123 61.8172439164396
-147.831662833159 61.8178462418653
-147.837204702817 61.8187643921006
-147.841308576335 61.8196015421994
-147.845995442554 61.8208512913527
-147.849854966679 61.8217751675713
-147.856288681403 61.8236743441416
-147.860027193656 61.8248721529511
>
# @D||GFE_80935|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-148.002586625467 61.8433866016883
-148.005479752529 61.8435185079483
-148.008722039571 61.8434766310179
>
# @D||GFE_80936|"GEM Faulted Earth"|||"East section"||Reverse-Strike-Slip|(0.0,,)|||200000|1|"Castle Mountain fault"||||||||
-147.987105097106 61.8400465061816
-147.988790966182 61.8402002695642
-147.991428821586 61.8408008395133
-147.994314638959 61.8416779006245
-147.996680114001 61.8425136810558
-147.999288634419 61.8431408997153
-148.002507383505 61.8433821113734
-148.002586625467 61.8433866016883
>
# @D||GFE_81051|"GEM Faulted Earth"|||"2002 rupture"|(5.00,,)|Strike-Slip|(0.0,,)|||126000|1|"Totschunda fault"|(,150,)|||||||
-142.71221974589 62.4466440602445
-142.685369130401 62.4310006416121
>
# @D||GFE_81052|"GEM Faulted Earth"|||"2002 rupture"|(5.00,,)|Strike-Slip|(0.0,,)|||500000|1|"Totschunda fault"|(,150,)|||||||
-142.671158058717 62.3975837801997
-142.67435920987 62.400998341369
-142.677346950106 62.4048397216728
-142.68090378402 62.4089656492652
-142.683820387884 62.4126647568239
-142.687092675409 62.4174309135677
-142.689369049222 62.4211300211264
-142.693921795949 62.4258961787695
-142.69705180983 62.4293818763114
-142.700466370999 62.4335789402763
-142.704592298591 62.4381316879025
-142.708220268878 62.4420442045788
-142.708413224639 62.4422864588119
>
# @D||GFE_91273|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.336252306736 65.265071544307
-143.35833088411 65.2644559528412
-143.371324017848 65.2641618877784
>
# @D||GFE_91035|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.379456755898 60.6510661314467
-145.369000176206 60.6560415235301
-145.369090359715 60.6557053959537
-145.368700264635 60.6558514934942
>
# @D||GFE_91036|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.229874607112 61.4145576966192
-139.226875995783 61.413426450324
>
# @D||GFE_90914|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-140.998962853302 64.7211013342297
-141.085440899903 64.745324238022
-141.187975921604 64.7780772911343
>
# @D||GFE_90664|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.652290491264 65.3270398638291
-143.669474665178 65.3335661788127
>
# @D||GFE_90717|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.684579797412 65.3171905300034
-143.745068538972 65.3429650346352
>
# @D||GFE_90808|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.747843880363 65.3445535582639
-143.758533924386 65.3490031255973
>
# @D||GFE_90821|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.761773456337 65.3508561448794
-143.788678473539 65.3645680106723
-143.813715259797 65.3758070621427
>
# @D||GFE_91274|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Tintina fault zone"||||||||
-143.37641204136 65.2640365781421
-143.402240303359 65.265312273597
-143.424903199522 65.2675444514179
-143.463840373231 65.2755611676361
>
# @D||GFE_91034|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.28220185369 60.6992113369992
-145.271186596268 60.7048291590514
-145.263780011946 60.7087979166918
>
# @D||GFE_91019|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.66308015067 60.5811599075364
-145.637141899266 60.5867346550065
-145.608996527898 60.592680747514
-145.583303167131 60.5972363660112
-145.559281333989 60.6020626893131
>
# @D||GFE_91020|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.421089523772 60.634393742265
-145.40715132325 60.6393217603396
>
# @D||GFE_91021|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.739937662225 60.5638383563992
-145.716996844926 60.5687555919189
-145.701669710832 60.5725992140436
-145.686037912998 60.5762517758242
-145.667172727012 60.5802161612278
>
# @D||GFE_91022|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.260213241275 60.7102780634968
-145.250318662282 60.7156248635269
-145.240374953906 60.7211389654793
>
# @D||GFE_91023|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.235539471032 60.7233916885212
-145.22040746112 60.7311345698327
>
# @D||GFE_91024|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.215477087888 60.7337226086889
-145.206236082163 60.7379124787101
-145.197914810432 60.7413064942527
>
# @D||GFE_91025|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.882403617538 60.5395044418454
-145.86267347219 60.5415627394859
-145.84010702011 60.5451549560555
-145.833487303567 60.5464630432076
-145.82114761059 60.548278840467
-145.80007677292 60.5514430500184
-145.777196675738 60.5562022419055
-145.75990301238 60.5595904263257
-145.744025815081 60.562892296659
>
# @D||GFE_91027|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-146.112497660588 60.531102873553
-146.098234026472 60.5280506308701
-146.08466122898 60.5250371986166
-146.072825083536 60.5234898354893
-146.06258627792 60.5225473565224
-146.054590802558 60.5224188682703
-146.042645462342 60.5227402228611
-146.031085389998 60.5229125402261
-146.017294896776 60.5236350329238
-145.998823321158 60.5249327103585
-145.982330958751 60.5266868903374
-145.963386709981 60.5284641164596
-145.945816574646 60.5303207285313
-145.932415134699 60.5322533597089
-145.924341407408 60.5338201994019
-145.914202415998 60.5352630603392
-145.888162794718 60.5388255983599
>
# @D||GFE_91028|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-146.133140003702 60.5352075830787
-146.117110712756 60.5322254657045
>
# @D||GFE_91029|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.40126016261 60.6416828165738
-145.382456687428 60.6490347999533
>
# @D||GFE_91030|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.365444040968 60.6575244213925
-145.344683350683 60.6681664966316
>
# @D||GFE_91031|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.444191334019 60.6266254443889
-145.426843636118 60.6325360770898
>
# @D||GFE_91032|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.555571478413 60.602856554958
-145.541631624183 60.6065999586405
-145.527476542851 60.6098160197523
-145.517074969947 60.6120697819058
-145.499813126413 60.6150886087838
-145.480346622584 60.6184794612717
-145.450932299874 60.6250001731435
>
# @D||GFE_91033|"GEM Faulted Earth"|360||||Reverse-Strike-Slip|(0.0,,)|||500000|1|"Cordova fault"||||||||
-145.337520580694 60.6712989814259
-145.318349802029 60.681184946202
-145.304084455755 60.6884771485365
-145.285238657297 60.6983805803858
>
# @D||GFE_91037|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.144746797213 61.3712621774098
-139.141191716536 61.3687686439607
-139.138094846523 61.3671998649065
-139.136374448433 61.3665393126838
-139.132589623422 61.3651355812837
-139.128976762519 61.3637317754845
-139.125707829257 61.3623278888437
-139.120718679818 61.3598503796962
-139.117794012717 61.3582811363285
-139.110310020259 61.3547541800121
-139.106766055273 61.3529959406649
>
# @D||GFE_91038|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.176126129704 61.3895806626555
-139.175944606753 61.3894856407607
-139.173019737513 61.3880829030768
-139.169062880939 61.3862675216626
-139.165449958377 61.3842870069478
-139.162697286132 61.3825540060023
-139.159256361558 61.3805732055523
-139.156675801223 61.3790050885147
-139.155299450896 61.377354249243
-139.153751011905 61.3762812188658
-139.150310312913 61.3744651681274
-139.148708977861 61.3735830009843
>
# @D||GFE_91039|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.176126504 61.3895806843097
-139.179729820374 61.3914658331229
-139.183514766826 61.3934458767531
-139.186972813143 61.3947410625238
-139.190757741683 61.3962259427066
-139.194542647868 61.3979582533489
-139.200564128791 61.4010926077623
-139.205725405615 61.4035669665694
-139.212090920619 61.4067007112257
-139.217252140042 61.4092570095552
-139.221553226204 61.4114008865443
-139.226875816614 61.4134264400321
>
# @D||GFE_91040|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.229874411646 61.4145576853959
-139.232219085492 61.415440741712
-139.237896452752 61.4175016946412
-139.243745931726 61.4197273647868
-139.249629724207 61.4223238148773
-139.252038304701 61.4235601363059
-139.258576026895 61.4266095055149
-139.263909257115 61.4288345332616
-139.269242676688 61.4317186515
-139.275436023003 61.4348495955917
-139.281285479639 61.4374860032211
-139.285630173557 61.4393464955903
>
# @D||GFE_91041|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.422970012666 61.4930898877913
-139.420350309407 61.4918756074521
>
# @D||GFE_91042|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.106765876501 61.3529959302209
-139.105148602835 61.3521934224801
-139.10084755364 61.350045552943
-139.097234714869 61.348558387192
-139.093965853843 61.346988594528
-139.08880462987 61.3447577105625
-139.084331658963 61.342774592249
-139.080546646363 61.3411218508426
-139.076761729394 61.3393864337962
-139.072890715893 61.3375269390432
-139.068761815158 61.3355433095161
-139.063772488363 61.3329809407835
-139.058783338325 61.3302530691991
-139.053966219531 61.3276902532957
-139.0491489562 61.3252099762834
-139.043643666882 61.3223159745502
-139.038482356391 61.3194217986561
-139.034353300686 61.3171062238841
-139.02936405578 61.3148732400257
-139.022654475993 61.3115647313621
-139.016288959415 61.3080904081516
-139.009544897523 61.3046406178432
-139.002319079278 61.3014137877137
-138.998706254106 61.2996761293791
>
# @D||GFE_91043|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.148709156769 61.3735830113752
-139.147532165943 61.3728655362668
-139.146383949442 61.3722187231997
-139.144746992369 61.3712621887507
>
# @D||GFE_91044|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-138.408291875302 61.0130067907915
-138.404162908122 61.0110860807705
-138.40072215738 61.0094993484309
-138.396937258912 61.0079960298376
-138.395044683539 61.0071608285183
>
# @D||GFE_91059|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-154.330889534685 63.4440625359544
-154.32609715461 63.44591413749
-154.314878627606 63.4513600243066
-154.299194474797 63.4586575117594
-154.29363967019 63.4623607148306
-154.284817333673 63.4673709304861
-154.277410927531 63.4715098047184
-154.267063743749 63.4772824440066
-154.256498723486 63.484688850149
-154.249636906295 63.4908971605983
-154.240161063037 63.4975411422088
-154.234170588168 63.5014621808606
-154.226437429554 63.5052743017221
-154.218704270041 63.5087596692127
-154.210317604685 63.5128985425458
-154.199316914161 63.5173641701491
-154.188860811689 63.5203049486883
-154.175899600939 63.5231368094372
-154.16631484079 63.5242259873401
>
# @D||GFE_91060|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-138.975377074914 61.2892315781027
-138.960925665792 61.2832711769343
-138.945441806984 61.277144029943
-138.927893451254 61.2698561066012
-138.911377413051 61.2630635486388
-138.891764635308 61.2549436899428
-138.878001316199 61.2483137114677
-138.862173360784 61.2410190628155
-138.847033643653 61.2343861570822
-138.830517772624 61.2267564966565
-138.812900654812 61.2181958145865
-138.793287707303 61.2094005172302
-138.770578281456 61.1986103713077
-138.751309534909 61.189975585193
-138.734793377901 61.1818367851083
-138.720686032583 61.174692866974
-138.703103312854 61.1690762566041
-138.686243211467 61.1620956626935
-138.672479774111 61.1557785811743
-138.658028268469 61.1489612945384
-138.643232721517 61.1421425149936
-138.632910090278 61.1373186058586
-138.616738146259 61.1298318176813
-138.602114628341 61.1229589378361
-138.5893834018 61.1172998427139
-138.576996541813 61.1121391208533
-138.561168627058 61.1058119991115
-138.54534068742 61.0994835391984
-138.528824699166 61.0926540256367
-138.509555898461 61.0848233222833
>
# @D||GFE_91061|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.285630173557 61.4393464955903
-139.286980068128 61.439924448126
-139.291625266677 61.4415718976059
-139.296442539302 61.4433840763036
-139.299883222493 61.4449489538857
-139.303840363378 61.4467609080505
-139.308313264396 61.4490669045643
-139.312786473979 61.45087860743
-139.318119710519 61.4531842499445
-139.321904761962 61.4549133386009
-139.32637775084 61.4569716701237
-139.331711076967 61.4590299031065
-139.33304927568 61.4594834970593
>
# @D||GFE_91062|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.33304927568 61.4594834970593
-139.335840120261 61.4604294069434
-139.341345481297 61.4622404659953
-139.343926146752 61.4633105785937
-139.347194928076 61.4646276195813
-139.349278713114 61.4655000020676
>
# @D||GFE_91063|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.349278713114 61.4655000020676
-139.351323885254 61.4663560847942
-139.355969022041 61.468413686275
-139.362024874106 61.4711624105017
-139.365809840041 61.4728082746904
-139.371315195974 61.4748653689272
-139.376132388888 61.4765933093559
-139.379401182554 61.4776629583387
-139.382842039627 61.4787324987726
-139.387831212478 61.4802957020814
-139.391960253919 61.4819410423274
-139.395917282355 61.4833395030902
-139.399495585246 61.4846227734518
-139.402936530061 61.4856921144002
-139.407925727748 61.4872549377812
-139.413086982466 61.4887353358797
-139.416527919234 61.4900513271765
-139.420140643181 61.4917784039495
-139.420350309407 61.4918756074521
>
# @D||GFE_91064|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-139.422970012666 61.4930898877913
-139.425818177565 61.4944098888314
-139.430119120603 61.4967123084294
-139.436140552146 61.4992612118611
-139.441474027982 61.5016455430228
-139.448699643742 61.5048516598317
-139.455237359618 61.5078108898813
-139.460226510168 61.5098656750977
-139.464355613667 61.5117560716697
-139.468673840012 61.513539490351
-139.474007035078 61.5156761243138
-139.480200665738 61.5187164130839
-139.48501776051 61.5211813709081
-139.491383306015 61.5243854841674
-139.494136120289 61.5256177349085
-139.501361882652 61.5292321301392
-139.505318777879 61.5312855574982
-139.509275698592 61.5335030797268
-139.513748751802 61.5356383389986
>
# @D||GFE_91065|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||500000|1|"Denali fault"|(,15000,)|||||||
-138.507079730864 61.0737592422587
-138.307280595206 60.9749279725379
-138.17390771724 60.9140912213585
-137.982330446842 60.8073344218646
-137.912134194997 60.7652166711173
-137.807519485249 60.6553712256569
>
# @D||GFE_91066|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-138.978921177442 61.2908208424663
-138.975377074914 61.2892315781027
>
# @D||GFE_91067|"GEM Faulted Earth"|||"East Muldrow-Alsek section"|"(3.0, 1.0, 5.0)"|Strike-Slip|(0.0,,)|||126000|1|"Denali fault"|(,15000,)|||||||
-138.998706254106 61.2996761293791
-138.994576965338 61.2975245861373
-138.988555488485 61.2948763246682
-138.984426474111 61.2930555210786
-138.978921177442 61.2908208424663
>
# @D||GFE_91139|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-155.976342784735 63.00163509484
-155.922840493037 63.0062874684613
-155.791798649677 63.0450572447417
-155.679366299003 63.0737468783258
-155.438993686784 63.1373293118214
-155.363780321483 63.1574895954152
-155.256191065452 63.1882586395969
-155.152661455182 63.2125655918472
>
# @D||GFE_91142|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-154.347771783186 63.4365472120216
-154.345157758018 63.4373096365537
-154.339602953411 63.4392701558796
-154.334701655546 63.4412306752055
-154.331107370265 63.4440625359544
>
# @D||GFE_91163|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.49646297885 62.4778140557088
-157.497244198313 62.4771413394485
-157.498633032115 62.4758827085909
-157.499848260792 62.4749712861837
-157.500824785121 62.4741683669793
-157.502170217641 62.4729748380434
-157.503472248881 62.4718681107704
-157.50477428102 62.4708047856778
-157.505837606112 62.4698065607084
-157.507400044139 62.4685696313907
-157.508702076278 62.4673978021959
-157.509960706236 62.4662693751817
>
# @D||GFE_91174|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.68133422521 62.3495413516813
-157.681701216946 62.3492709372383
-157.682290335828 62.3488363416662
-157.683178841711 62.3481989345875
-157.684482628427 62.3473683738212
-157.685940938453 62.3466054177898
-157.688075285036 62.3454658113035
-157.688857557605 62.3450215579122
>
# @D||GFE_91175|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.620643572491 62.3883946470992
-157.621509703242 62.3877691083733
-157.622399892657 62.387239806997
-157.623266023408 62.3865420904836
-157.623891562134 62.3860849659955
-157.624950165786 62.3854353677073
-157.626393717037 62.3845932965183
-157.627572616702 62.383679047542
-157.628992108392 62.3826204438901
-157.630555955656 62.3815858989012
-157.631879210896 62.3805994721374
-157.632697222522 62.3801182889863
-157.633298702585 62.3796611644981
-157.634212951562 62.3791078035596
-157.634934726738 62.3784582052714
-157.635848975714 62.3778807847706
-157.636811342916 62.3770868318069
-157.638399248843 62.3759079321424
-157.63940973427 62.3753305116416
-157.64131041001 62.3738147826023
-157.644197511615 62.3720103442118
-157.644943346353 62.3713126276984
-157.646651548293 62.370326201834
-157.648816874721 62.3688345323569
-157.650958142487 62.3672947446545
-157.653580593403 62.3656346609397
-157.656130866532 62.3639745772248
-157.657430062209 62.3632046838233
-157.658488665861 62.3625310268721
-157.659835980663 62.3617370739084
-157.661255472352 62.3609431209447
-157.661808833291 62.3605341146817
>
# @D||GFE_91176|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.608662099348 62.396117645173
-157.609335757199 62.3956605206848
-157.610442479076 62.3949387446091
-157.61171761609 62.394265087658
-157.613088989555 62.3933027204565
-157.61494154617 62.3921719390172
-157.616096387172 62.391522340729
-157.616866280573 62.3907283877653
-157.617395582849 62.3904637370771
-157.618309831825 62.3897660205637
-157.619801501302 62.3886592986867
>
# @D||GFE_91177|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.672816152718 62.3532305855834
-157.673260406109 62.3530277740767
-157.673762605517 62.3528442782085
-157.67448693117 62.3525738628661
-157.675220914643 62.3522744749653
-157.675974213754 62.3519557714259
-157.676563331737 62.3516853569828
-157.677094504602 62.3514922032954
-157.677925064469 62.3510769224626
-157.678716994858 62.3507292463647
-157.679383374495 62.3504298584638
-157.680165646165 62.3500725245467
-157.680967233473 62.3497151897302
-157.681343883029 62.3495606673198
>
# @D||GFE_91178|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-155.144559137465 63.2134658491714
-155.029326179282 63.2368725440975
-154.855576484233 63.2737831006854
-154.754747645935 63.295389280963
>
# @D||GFE_91179|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-157.807793150488 62.3691533096406
-157.806162421544 62.3694703961991
-157.797646395009 62.3724147666304
-157.784238182541 62.3771710587109
-157.769063347273 62.3820632437458
-157.760049042375 62.3850529130278
-157.747365598027 62.3892656287934
-157.740480299538 62.39166642291
-157.733776193753 62.3943843044842
-157.727932749942 62.396920993354
-157.723629438274 62.3987782111556
-157.720005596774 62.4003183441976
-157.718556060534 62.4009072184637
-157.710583610315 62.4033533114309
-157.703970099533 62.4055729137422
-157.693460960444 62.4089249666346
-157.689520033286 62.4103292058227
-157.682680032748 62.4130017885463
-157.675205859992 62.4163085434873
-157.669181224376 62.4190717221135
-157.667595794282 62.4197511922823
-157.654640561327 62.4235562255869
-157.640643474592 62.4283125176673
-157.63294281208 62.4308945044884
-157.62823181885 62.4328876170433
-157.624381487594 62.4344730471372
-157.605854599435 62.4399541073377
-157.598108638972 62.4424002003048
-157.589139632025 62.445163378931
-157.57514254529 62.4494213926479
-157.560647180192 62.4543588756342
-157.551270491683 62.4576203326239
-157.536548636828 62.4624672206069
-157.524454066746 62.4670423199828
-157.516300423822 62.4705302676284
-157.51077406567 62.4727951678911
-157.50388876808 62.4762378175853
-157.499585456412 62.4783668239941
-157.498045324269 62.4792727839193
-157.491386515537 62.4818547707403
-157.482462806541 62.4854333142885
-157.472451945815 62.4892383475931
-157.465385455521 62.491231460148
-157.458183070473 62.4931792747516
-157.451116580179 62.4961689440336
-157.447583335482 62.4976637782249
-157.439973268872 62.4997927846337
-157.437527175905 62.5002004670947
>
# @D||GFE_91180|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-157.895348967801 62.3411776532115
-157.874887298013 62.3474201963538
-157.834484171264 62.3600786872142
-157.828241628122 62.3628531505332
-157.815062925333 62.3670148459614
-157.807779958333 62.3690956936755
>
# @D||GFE_91181|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||500000|1|"Iditarod-Nixon Fork fault"||||||||
-157.954886143789 62.3193931769456
-157.949909680589 62.320757691281
-157.944291094265 62.322603797959
-157.939033701749 62.3242492416106
-157.93461909808 62.3256538881916
-157.932451928941 62.3263361453592
-157.930565689118 62.3268177386012
-157.925830022988 62.3279815890108
-157.92017130262 62.3292658370565
-157.918606125259 62.3295868995175
-157.915596168171 62.3308310153176
-157.910940767432 62.3326369897501
-157.906445897473 62.3343225656472
-157.902633284683 62.335767345373
-157.90090757654 62.336369336251
-157.898539743475 62.3368910626378
-157.895650184023 62.3377739828319
-157.890994783284 62.3390582317769
-157.885055134499 62.3409043384549
-157.880841193857 62.3423089859352
-157.873697562417 62.3445965527103
-157.869323090994 62.3459209339008
>
# @D||GFE_91182|"GEM Faulted Earth"|||||Strike-Slip|(0.0,,)|||200000|1|"Iditarod-Nixon Fork fault"||||||||
-157.509958716936 62.466268744757
-157.510092247371 62.4661236031746
-157.510347695297 62.465902988689
