>
# @D(60,,)|(-90.0,,)|UCF_34|UCERF3|E|(9.5,,)|"Cedar Mtn-Mahogany Mtn"|(0.38,0.1,0.49)|Normal|(0.0,,)|||||||||||||
-77.541338685 -9.25789800899997
-77.541338685 -9.25211835599993
-77.5543429049999 -9.2513959
-77.5550653609999 -9.2470611599999
-77.562289928 -9.2405590499999
-77.572404321 -9.23261202699996
-77.570959408 -9.2210527199999
-77.573849234 -9.20877095699996
-77.590465737 -9.20371376
-77.599857674 -9.19215445399993
-77.604192414 -9.17698286399997
-77.6135843499999 -9.16397864399994
-77.63092331 -9.15675407799995
-77.645372443 -9.14519477099998
-77.646817356 -9.13363546499994
-77.649707183 -9.11918633199997
-77.657654206 -9.11846387499997
-77.658376663 -9.10618211199994
-77.672103339 -9.09823508899996
-77.677160536 -9.08450841299998
-77.6916096689999 -9.07583893299994
-77.701724062 -9.06283471299997
-77.713283369 -9.0527203199999
-77.7168956519999 -9.0397161
-77.7212303919999 -9.02960170699993
-77.728454958 -9.01587503099995
